"Year","Constituency","NA_Code","Province","District","Division","Party","Candidate_Name_Raw","Regions_11","Regions_12","Regions_5","Registered_Voters","Rejected_Votes","Six_Parties","Turnout_N","Zones_20","Votes","Has_Candidate_Name","Party_Original","Candidate_Original","Candidate_Name","Candidate_ID"
2024,"NA-51 - Rawalpindi cum Muree","NA-51","Punjab","Rawalpindi cum Muree","Rawalpindi","PML-N","Raja Osama Sarwar","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",149250,TRUE,"PML-N","Raja Osama Sarwar","Raja Osama Sarwar","Raja_Osama_Sarwar_NA-51"
2024,"NA-51 - Rawalpindi cum Muree","NA-51","Punjab","Rawalpindi cum Muree","Rawalpindi","PMML","Muhammad Usaman","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",280,TRUE,"PMML","Muhammad Usaman","Muhammad Usaman","Muhammad_Usaman_NA-51"
2024,"NA-51 - Rawalpindi cum Muree","NA-51","Punjab","Rawalpindi cum Muree","Rawalpindi","PPP","Mehreen Anwar Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (North) Rawalpindi Division",16457,TRUE,"PPP","Mehreen Anwar Raja","Mehreen Anwar Raja","Mehreen_Anwar_Raja_NA-51"
2024,"NA-51 - Rawalpindi cum Muree","NA-51","Punjab","Rawalpindi cum Muree","Rawalpindi","TJP","Naveed Iqbal","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",988,TRUE,"TJP","Naveed Iqbal","Naveed Iqbal","Naveed_Iqbal_NA-51"
2024,"NA-51 - Rawalpindi cum Muree","NA-51","Punjab","Rawalpindi cum Muree","Rawalpindi","TLP","Javed Akhtar Abbasi","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",31809,TRUE,"TLP","Javed Akhtar Abbasi","Javed Akhtar Abbasi","Javed_Akhtar_Abbasi_NA-51"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Tahir Jamil","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",193,TRUE,"IND","Tahir Jamil","Tahir Jamil","Tahir_Jamil_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Muhammad Asif Ali","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",223,TRUE,"IND","Muhammad Asif Ali","Muhammad Asif Ali","Muhammad_Asif_Ali_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Naveed Qurban","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",293,TRUE,"IND","Naveed Qurban","Naveed Qurban","Naveed_Qurban_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Sajjad Mehmood Janjua","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",295,TRUE,"IND","Sajjad Mehmood Janjua","Sajjad Mehmood Janjua","Sajjad_Mehmood_Janjua_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Junaid Mehmood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",591,TRUE,"IND","Junaid Mehmood","Junaid Mehmood","Junaid_Mehmood_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Gul Ikhlaq Hussain","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",599,TRUE,"IND","Gul Ikhlaq Hussain","Gul Ikhlaq Hussain","Gul_Ikhlaq_Hussain_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Zafar Mehmood Chaudhary","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",667,TRUE,"IND","Zafar Mehmood Chaudhary","Zafar Mehmood Chaudhary","Zafar_Mehmood_Chaudhary_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Sohail Abbas Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",737,TRUE,"IND","Sohail Abbas Raja","Sohail Abbas Raja","Sohail_Abbas_Raja_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Ahmed Raza","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",2160,TRUE,"IND","Ahmed Raza","Ahmed Raza","Ahmed_Raza_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Sajjad Ahmed","Punjab North and Punjab Central","Punjab North","All other Territories",338955,5042,"Independent Parties",41,"Zone-1 (North) Rawalpindi Division",98,TRUE,"IND","Sajjad Ahmed","Sajjad Ahmed","Sajjad_Ahmed_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","IND","Farrukh Mehmood Seyal","Punjab North and Punjab Central","Punjab North","All other Territories",666216,8233,"Independent Parties",50,"Zone-1 (North) Rawalpindi Division",2348,TRUE,"IND","Farrukh Mehmood Seyal","Farrukh Mehmood Seyal","Farrukh_Mehmood_Seyal_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","PTI","Tariq Aziz Bhatti","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PTI",NA,"Zone-1 (North) Rawalpindi Division",91547,TRUE,"IND (PTI)","Tariq Aziz Bhatti","Tariq Aziz Bhatti","Tariq_Aziz_Bhatti_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","JI-P","Ch. Abid Hussain","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",3710,TRUE,"JI-P","Ch. Abid Hussain","Ch. Abid Hussain","Ch__Abid_Hussain_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","JUI-F","Khalid Mobeen","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",1530,TRUE,"JUI-F","Khalid Mobeen","Khalid Mobeen","Khalid_Mobeen_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","PML-N","Raja Javed Ikhlas","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",72062,TRUE,"PML-N","Raja Javed Ikhlas","Raja Javed Ikhlas","Raja_Javed_Ikhlas_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","PMML","Azmat Ali Kiyani","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",323,TRUE,"PMML","Azmat Ali Kiyani","Azmat Ali Kiyani","Azmat_Ali_Kiyani_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","PPP","Raja Pervaiz Ashraf","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (North) Rawalpindi Division",112265,TRUE,"PPP","Raja Pervaiz Ashraf","Raja Pervaiz Ashraf","Raja_Pervaiz_Ashraf_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","TLI","Mukhtar Ali","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",1286,TRUE,"TLI","Mukhtar Ali","Mukhtar Ali","Mukhtar_Ali_NA-52"
2024,"NA-52 - Rawalpindi 2","NA-52","Punjab","Rawalpindi","Rawalpindi","TLP","Chuadhary Muhammad Riaz","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",37156,TRUE,"TLP","Chuadhary Muhammad Riaz","Chuadhary Muhammad Riaz","Chuadhary_Muhammad_Riaz_NA-52"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","AJP","Muhammad Ali Khan Yousafzai","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",15,TRUE,"AJP","Muhammad Ali Khan Yousafzai","Muhammad Ali Khan Yousafzai","Muhammad_Ali_Khan_Yousafzai_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Chaudhary Zaheer Mehmood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",45,TRUE,"IND","Chaudhary Zaheer Mehmood","Chaudhary Zaheer Mehmood","Chaudhary_Zaheer_Mehmood_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Naseer Ul Hasnain Shah","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",104,TRUE,"IND","Naseer Ul Hasnain Shah","Naseer Ul Hasnain Shah","Naseer_Ul_Hasnain_Shah_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Muddasar Farid","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",116,TRUE,"IND","Muddasar Farid","Muddasar Farid","Muddasar_Farid_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Zubair Muhammad Khan","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",121,TRUE,"IND","Zubair Muhammad Khan","Zubair Muhammad Khan","Zubair_Muhammad_Khan_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Sohail Ahmad","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",139,TRUE,"IND","Sohail Ahmad","Sohail Ahmad","Sohail_Ahmad_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Sardar Hassan Mustafa Affandi","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",180,TRUE,"IND","Sardar Hassan Mustafa Affandi","Sardar Hassan Mustafa Affandi","Sardar_Hassan_Mustafa_Affandi_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Robeena Ajmal Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",185,TRUE,"IND","Robeena Ajmal Raja","Robeena Ajmal Raja","Robeena_Ajmal_Raja_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Mehran Ejaz Anwar Chaudhary","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",339,TRUE,"IND","Mehran Ejaz Anwar Chaudhary","Mehran Ejaz Anwar Chaudhary","Mehran_Ejaz_Anwar_Chaudhary_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Raja Abdul Waheed Qasim","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",828,TRUE,"IND","Raja Abdul Waheed Qasim","Raja Abdul Waheed Qasim","Raja_Abdul_Waheed_Qasim_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Muhammad Husnain Haider","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",1444,TRUE,"IND","Muhammad Husnain Haider","Muhammad Husnain Haider","Muhammad_Husnain_Haider_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Hamid Nawaz Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",1987,TRUE,"IND","Hamid Nawaz Raja","Hamid Nawaz Raja","Hamid_Nawaz_Raja_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Raja Ishtiaq Ahmed","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",2172,TRUE,"IND","Raja Ishtiaq Ahmed","Raja Ishtiaq Ahmed","Raja_Ishtiaq_Ahmed_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","IND","Chaudhary Nisar Ali Khan","Punjab North and Punjab Central","Punjab North","All other Territories",401376,5181,"Independent Parties",53,"Zone-1 (North) Rawalpindi Division",44072,TRUE,"IND","Chaudhary Nisar Ali Khan","Chaudhary Nisar Ali Khan","Chaudhary_Nisar_Ali_Khan_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","PTI","Col Ajmal Sabir Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PTI",NA,"Zone-1 (North) Rawalpindi Division",58476,TRUE,"IND (PTI)","Col Ajmal Sabir Raja","Col Ajmal Sabir Raja","Col_Ajmal_Sabir_Raja_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","JI-P","Muhammad Arif Gujjar","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",2957,TRUE,"JI-P","Muhammad Arif Gujjar","Muhammad Arif Gujjar","Muhammad_Arif_Gujjar_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","MQM","Munzleen","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Province Parties",NA,"Zone-1 (North) Rawalpindi Division",40,TRUE,"MQM-P","Munzleen","Munzleen","Munzleen_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","PAT","Sardar Muhammad Mansoor Khan","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",243,TRUE,"PAT","Sardar Muhammad Mansoor Khan","Sardar Muhammad Mansoor Khan","Sardar_Muhammad_Mansoor_Khan_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","PML-N","Raja Qamar Ul Islam","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",72006,TRUE,"PML-N","Raja Qamar Ul Islam","Raja Qamar Ul Islam","Raja_Qamar_Ul_Islam_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","PMML","Muhammad Ashfaq","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",844,TRUE,"PMML","Muhammad Ashfaq","Muhammad Ashfaq","Muhammad_Ashfaq_NA-53"
2024,"NA-53 - Rawalpindi 3","NA-53","Punjab","Rawalpindi","Rawalpindi","TLP","Muhammad Taimoor Khalid","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",21522,TRUE,"TLP","Muhammad Taimoor Khalid","Muhammad Taimoor Khalid","Muhammad_Taimoor_Khalid_NA-53"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Robeena Ajmal Raja","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",36,TRUE,"IND","Robeena Ajmal Raja","Robeena Ajmal Raja","Robeena_Ajmal_Raja_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Barkat Ullah","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",76,TRUE,"IND","Barkat Ullah","Barkat Ullah","Barkat_Ullah_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Wajid Murtaza","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",83,TRUE,"IND","Wajid Murtaza","Wajid Murtaza","Wajid_Murtaza_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Sultan Mehmood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",96,TRUE,"IND","Sultan Mehmood","Sultan Mehmood","Sultan_Mehmood_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Ejaz Asghar","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",106,TRUE,"IND","Ejaz Asghar","Ejaz Asghar","Ejaz_Asghar_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Malik Azhar Mehmood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",126,TRUE,"IND","Malik Azhar Mehmood","Malik Azhar Mehmood","Malik_Azhar_Mehmood_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Khawaja Muhammad Imtiaz","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",176,TRUE,"IND","Khawaja Muhammad Imtiaz","Khawaja Muhammad Imtiaz","Khawaja_Muhammad_Imtiaz_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Zubair Farooq Khan","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",176,TRUE,"IND","Zubair Farooq Khan","Zubair Farooq Khan","Zubair_Farooq_Khan_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Nouman Tariq","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",185,TRUE,"IND","Nouman Tariq","Nouman Tariq","Nouman_Tariq_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Ihtisham Iqbal","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",191,TRUE,"IND","Ihtisham Iqbal","Ihtisham Iqbal","Ihtisham_Iqbal_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Tauqeer Ali Mardan","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",200,TRUE,"IND","Tauqeer Ali Mardan","Tauqeer Ali Mardan","Tauqeer_Ali_Mardan_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Syed Ishrat Ali Zaidi","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",222,TRUE,"IND","Syed Ishrat Ali Zaidi","Syed Ishrat Ali Zaidi","Syed_Ishrat_Ali_Zaidi_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Farkhanda Koukeb","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",301,TRUE,"IND","Farkhanda Koukeb","Farkhanda Koukeb","Farkhanda_Koukeb_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Malik Taimoor Masood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",765,TRUE,"IND","Malik Taimoor Masood","Malik Taimoor Masood","Malik_Taimoor_Masood_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Muhammad Sarwar","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",1368,TRUE,"IND","Muhammad Sarwar","Muhammad Sarwar","Muhammad_Sarwar_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Abdul Hakeem Farooqi","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",3317,TRUE,"IND","Abdul Hakeem Farooqi","Abdul Hakeem Farooqi","Abdul_Hakeem_Farooqi_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Zeeshan Siddique Butt","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",3893,TRUE,"IND","Zeeshan Siddique Butt","Zeeshan Siddique Butt","Zeeshan_Siddique_Butt_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Ajmal Khan","Punjab North and Punjab Central","Punjab North","All other Territories",127736,0,"Independent Parties",0.396129517,"Zone-1 (North) Rawalpindi Division",69,TRUE,"IND","Ajmal Khan","Ajmal Khan","Ajmal_Khan_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Chaudhary Nisar Ali Khan","Punjab North and Punjab Central","Punjab North","All other Territories",401376,5181,"Independent Parties",53,"Zone-1 (North) Rawalpindi Division",19093,TRUE,"IND","Chaudhary Nisar Ali Khan","Chaudhary Nisar Ali Khan","Chaudhary_Nisar_Ali_Khan_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IND","Aqeel Malik","Punjab North and Punjab Central","Punjab North","All other Territories",466344,5224,"Independent Parties",51,"Zone-1 (North) Rawalpindi Division",85912,TRUE,"IND","Aqeel Malik","Aqeel Malik","Aqeel_Malik_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","PTI","Azra Masood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PTI",NA,"Zone-1 (North) Rawalpindi Division",73694,TRUE,"IND (PTI)","Azra Masood","Azra Masood","Azra_Masood_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","IPP","Ghulam Sarwar","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",16889,TRUE,"IPP","Ghulam Sarwar","Ghulam Sarwar","Ghulam_Sarwar_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","JI-P","Shamas Ur Rehman","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",5285,TRUE,"JI-P","Shamas Ur Rehman","Shamas Ur Rehman","Shamas_Ur_Rehman_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","JUI-F","Safeer Alam","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",1433,TRUE,"JUI-F","Safeer Alam","Safeer Alam","Safeer_Alam_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","PAT","Mudassar Hussain Shah","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",407,TRUE,"PAT","Mudassar Hussain Shah","Mudassar Hussain Shah","Mudassar_Hussain_Shah_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","PMML","Hafiz Muhammad Rizwan","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PML (s)/IJI/PNA",NA,"Zone-1 (North) Rawalpindi Division",370,TRUE,"PMML","Hafiz Muhammad Rizwan","Hafiz Muhammad Rizwan","Hafiz_Muhammad_Rizwan_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","PNP","Wajid Kiyani","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Other Parties",NA,"Zone-1 (North) Rawalpindi Division",472,TRUE,"PNP","Wajid Kiyani","Wajid Kiyani","Wajid_Kiyani_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","PPP","Qamar Abbas","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"PPP (s)/PDA",NA,"Zone-1 (North) Rawalpindi Division",2365,TRUE,"PPP","Qamar Abbas","Qamar Abbas","Qamar_Abbas_NA-54"
2024,"NA-54 - Rawalpindi 4","NA-54","Punjab","Rawalpindi","Rawalpindi","TLP","Qazi Tahir Mahmood","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Religious Parties",NA,"Zone-1 (North) Rawalpindi Division",13277,TRUE,"TLP","Qazi Tahir Mahmood","Qazi Tahir Mahmood","Qazi_Tahir_Mahmood_NA-54"
2024,"NA-55 - Rawalpindi 5","NA-55","Punjab","Rawalpindi","Rawalpindi","IND","Jahangir Ahmed Butt","Punjab North and Punjab Central","Punjab North","All other Territories",NA,NA,"Independent Parties",NA,"Zone-1 (North) Rawalpindi Division",0,TRUE,"IND","Jahangir Ahmed Butt","Jahangir Ahmed Butt","Jahangir_Ahmed_Butt_NA-55"
